,tic,Date,TRBC Business Sector Name,Industry Name,Trailing PE,pe_exi
17592,CHRW,2022-07,Transportation,Transportation,28.23,15.636
17593,CHRW,2022-08,Transportation,Transportation,28.23,13.753
17594,CHRW,2022-09,Transportation,Transportation,28.23,11.604
17595,CHRW,2022-10,Transportation,Transportation,28.23,11.773
17596,CHRW,2022-11,Transportation,Transportation,28.23,12.163
17597,CHRW,2022-12,Transportation,Transportation,28.23,11.112
17598,CHTR,2022-01,Telecommunications Services,Telecom. Services,37.3,27.18
17599,CHTR,2022-02,Telecommunications Services,Telecom. Services,37.3,24.593
17600,CHTR,2022-03,Telecommunications Services,Telecom. Services,37.3,22.293
17601,CHTR,2022-04,Telecommunications Services,Telecom. Services,37.3,17.511
17602,CHTR,2022-05,Telecommunications Services,Telecom. Services,37.3,18.354
17603,CHTR,2022-06,Telecommunications Services,Telecom. Services,37.3,16.963
17604,CHTR,2022-07,Telecommunications Services,Telecom. Services,37.3,15.644
17605,CHTR,2022-08,Telecommunications Services,Telecom. Services,37.3,13.272
17606,CHTR,2022-09,Telecommunications Services,Telecom. Services,37.3,9.757
17607,CHTR,2022-10,Telecommunications Services,Telecom. Services,37.3,11.824
17608,CHTR,2022-11,Telecommunications Services,Telecom. Services,37.3,12.232
17609,CHTR,2022-12,Telecommunications Services,Telecom. Services,37.3,10.6
17610,CI,2022-01,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,9.695
17611,CI,2022-02,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,15.116
17612,CI,2022-03,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,15.233
17613,CI,2022-04,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,15.688
17614,CI,2022-05,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,16.643
17615,CI,2022-06,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,16.347
17616,CI,2022-07,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,17.082
17617,CI,2022-08,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,16.912
17618,CI,2022-09,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,16.555
17619,CI,2022-10,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,19.276
17620,CI,2022-11,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,15.804
17622,CL,2022-01,Personal & Household Products & Services,Household Products,49.43,26.342
17623,CL,2022-02,Personal & Household Products & Services,Household Products,49.43,30.176
17624,CL,2022-03,Personal & Household Products & Services,Household Products,49.43,29.737
17625,CL,2022-04,Personal & Household Products & Services,Household Products,49.43,30.216
17626,CL,2022-05,Personal & Household Products & Services,Household Products,49.43,32.566
17627,CL,2022-06,Personal & Household Products & Services,Household Products,49.43,33.116
17628,CL,2022-07,Personal & Household Products & Services,Household Products,49.43,32.537
17629,CL,2022-08,Personal & Household Products & Services,Household Products,49.43,33.857
17630,CL,2022-09,Personal & Household Products & Services,Household Products,49.43,30.411
17631,CL,2022-10,Personal & Household Products & Services,Household Products,49.43,31.965
17632,CL,2022-11,Personal & Household Products & Services,Household Products,49.43,33.687
17633,CL,2022-12,Personal & Household Products & Services,Household Products,49.43,34.257
17634,CLX,2022-01,Personal & Household Products & Services,Household Products,49.43,48.514
17635,CLX,2022-02,Personal & Household Products & Services,Household Products,49.43,73.261
17636,CLX,2022-03,Personal & Household Products & Services,Household Products,49.43,69.864
17637,CLX,2022-04,Personal & Household Products & Services,Household Products,49.43,72.095
17638,CLX,2022-05,Personal & Household Products & Services,Household Products,49.43,39.393
17639,CLX,2022-06,Personal & Household Products & Services,Household Products,49.43,38.206
17640,CLX,2022-07,Personal & Household Products & Services,Household Products,49.43,38.439
17641,CLX,2022-08,Personal & Household Products & Services,Household Products,49.43,38.697
17642,CLX,2022-09,Personal & Household Products & Services,Household Products,49.43,34.421
17643,CLX,2022-10,Personal & Household Products & Services,Household Products,49.43,39.153
17644,CLX,2022-11,Personal & Household Products & Services,Household Products,49.43,45.598
17645,CLX,2022-12,Personal & Household Products & Services,Household Products,49.43,43.046
17646,CMCSA,2022-01,Telecommunications Services,Telecom. Services,37.3,16.074
17647,CMCSA,2022-02,Telecommunications Services,Telecom. Services,37.3,15.382
17648,CMCSA,2022-03,Telecommunications Services,Telecom. Services,37.3,15.401
17649,CMCSA,2022-04,Telecommunications Services,Telecom. Services,37.3,13.079
17650,CMCSA,2022-05,Telecommunications Services,Telecom. Services,37.3,14.284
17651,CMCSA,2022-06,Telecommunications Services,Telecom. Services,37.3,12.658
17652,CMCSA,2022-07,Telecommunications Services,Telecom. Services,37.3,12.103
17653,CMCSA,2022-08,Telecommunications Services,Telecom. Services,37.3,11.827
17654,CMCSA,2022-09,Telecommunications Services,Telecom. Services,37.3,9.585
17655,CMCSA,2022-10,Telecommunications Services,Telecom. Services,37.3,10.373
17656,CMCSA,2022-11,Telecommunications Services,Telecom. Services,37.3,31.051
17657,CMCSA,2022-12,Telecommunications Services,Telecom. Services,37.3,29.636
17658,CME,2022-01,Banking & Investment Services,Banks (Regional),28.84,33.85
17659,CME,2022-02,Banking & Investment Services,Banks (Regional),28.84,32.446
17660,CME,2022-03,Banking & Investment Services,Banks (Regional),28.84,32.628
17661,CME,2022-04,Banking & Investment Services,Banks (Regional),28.84,30.088
17662,CME,2022-05,Banking & Investment Services,Banks (Regional),28.84,25.957
17663,CME,2022-06,Banking & Investment Services,Banks (Regional),28.84,26.723
17664,CME,2022-07,Banking & Investment Services,Banks (Regional),28.84,26.042
17665,CME,2022-08,Banking & Investment Services,Banks (Regional),28.84,24.239
17666,CME,2022-09,Banking & Investment Services,Banks (Regional),28.84,21.949
17667,CME,2022-10,Banking & Investment Services,Banks (Regional),28.84,21.475
17668,CME,2022-11,Banking & Investment Services,Banks (Regional),28.84,24.014
17670,CMG,2022-01,Cyclical Consumer Services,Business & Consumer Services,269.88,59.638
17671,CMG,2022-02,Cyclical Consumer Services,Business & Consumer Services,269.88,66.522
17672,CMG,2022-03,Cyclical Consumer Services,Business & Consumer Services,269.88,69.084
17673,CMG,2022-04,Cyclical Consumer Services,Business & Consumer Services,269.88,63.564
17674,CMG,2022-05,Cyclical Consumer Services,Business & Consumer Services,269.88,58.294
17675,CMG,2022-06,Cyclical Consumer Services,Business & Consumer Services,269.88,54.333
17676,CMG,2022-07,Cyclical Consumer Services,Business & Consumer Services,269.88,65.013
17677,CMG,2022-08,Cyclical Consumer Services,Business & Consumer Services,269.88,59.805
17678,CMG,2022-09,Cyclical Consumer Services,Business & Consumer Services,269.88,56.283
17679,CMG,2022-10,Cyclical Consumer Services,Business & Consumer Services,269.88,56.117
17680,CMG,2022-11,Cyclical Consumer Services,Business & Consumer Services,269.88,56.669
17682,CMI,2022-01,Automobiles & Auto Parts,Auto & Truck,55.5,14.512
17683,CMI,2022-02,Automobiles & Auto Parts,Auto & Truck,55.5,13.971
17684,CMI,2022-03,Automobiles & Auto Parts,Auto & Truck,55.5,14.039
17685,CMI,2022-04,Automobiles & Auto Parts,Auto & Truck,55.5,12.949
17686,CMI,2022-05,Automobiles & Auto Parts,Auto & Truck,55.5,15.56
17687,CMI,2022-06,Automobiles & Auto Parts,Auto & Truck,55.5,14.4
17688,CMI,2022-07,Automobiles & Auto Parts,Auto & Truck,55.5,16.467
17689,CMI,2022-08,Automobiles & Auto Parts,Auto & Truck,55.5,15.082
17690,CMI,2022-09,Automobiles & Auto Parts,Auto & Truck,55.5,14.251
17691,CMI,2022-10,Automobiles & Auto Parts,Auto & Truck,55.5,17.123
17692,CMI,2022-11,Automobiles & Auto Parts,Auto & Truck,55.5,18.729
17694,CMS,2022-01,Utilities,Utility (General),21.94,24.203
17695,CMS,2022-02,Utilities,Utility (General),21.94,24.81
17696,CMS,2022-03,Utilities,Utility (General),21.94,27.109
17697,CMS,2022-04,Utilities,Utility (General),21.94,26.624
17698,CMS,2022-05,Utilities,Utility (General),21.94,26.409
17699,CMS,2022-06,Utilities,Utility (General),21.94,25.093
17700,CMS,2022-07,Utilities,Utility (General),21.94,25.55
17701,CMS,2022-08,Utilities,Utility (General),21.94,25.583
17702,CMS,2022-09,Utilities,Utility (General),21.94,22.061
17703,CMS,2022-10,Utilities,Utility (General),21.94,21.61
17704,CMS,2022-11,Utilities,Utility (General),21.94,22.959
17705,CMS,2022-12,Utilities,Utility (General),21.94,23.808
17706,CNC,2022-01,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,62.208
17707,CNC,2022-02,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,36.237
17708,CNC,2022-03,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,36.925
17709,CNC,2022-04,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,35.329
17710,CNC,2022-05,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,32.317
17711,CNC,2022-06,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,33.575
17712,CNC,2022-07,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,36.893
17713,CNC,2022-08,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,28.489
17714,CNC,2022-09,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,24.702
17715,CNC,2022-10,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,27.025
17716,CNC,2022-11,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,25.453
17718,CNP,2022-01,Utilities,Utility (General),21.94,26.505
17719,CNP,2022-02,Utilities,Utility (General),21.94,29.096
17720,CNP,2022-03,Utilities,Utility (General),21.94,32.596
17721,CNP,2022-04,Utilities,Utility (General),21.94,32.564
17722,CNP,2022-05,Utilities,Utility (General),21.94,23.741
17723,CNP,2022-06,Utilities,Utility (General),21.94,21.911
17724,CNP,2022-07,Utilities,Utility (General),21.94,23.474
17725,CNP,2022-08,Utilities,Utility (General),21.94,23.53
17726,CNP,2022-09,Utilities,Utility (General),21.94,21.03
17727,CNP,2022-10,Utilities,Utility (General),21.94,21.351
17728,CNP,2022-11,Utilities,Utility (General),21.94,21.755
17730,COF,2022-01,Banking & Investment Services,Banks (Regional),28.84,5.475
17731,COF,2022-02,Banking & Investment Services,Banks (Regional),28.84,5.687
17732,COF,2022-03,Banking & Investment Services,Banks (Regional),28.84,4.872
17733,COF,2022-04,Banking & Investment Services,Banks (Regional),28.84,4.624
17734,COF,2022-05,Banking & Investment Services,Banks (Regional),28.84,5.028
17735,COF,2022-06,Banking & Investment Services,Banks (Regional),28.84,4.097
17736,COF,2022-07,Banking & Investment Services,Banks (Regional),28.84,4.319
17737,COF,2022-08,Banking & Investment Services,Banks (Regional),28.84,4.641
17738,COF,2022-09,Banking & Investment Services,Banks (Regional),28.84,4.043
17739,COF,2022-10,Banking & Investment Services,Banks (Regional),28.84,4.65
17740,COF,2022-11,Banking & Investment Services,Banks (Regional),28.84,5.098
17741,COF,2022-12,Banking & Investment Services,Banks (Regional),28.84,4.591
17742,COO,2022-01,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,6.733
17743,COO,2022-02,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,6.914
17744,COO,2022-03,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,22.153
17745,COO,2022-04,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,19.153
17746,COO,2022-05,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,18.607
17747,COO,2022-06,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,16.454
17748,COO,2022-07,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,17.183
17749,COO,2022-08,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,15.105
17750,COO,2022-09,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,30.509
17751,COO,2022-10,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,31.606
17752,COO,2022-11,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,36.572
17753,COO,2022-12,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,42.612
17754,COP,2022-01,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,26.297
17755,COP,2022-02,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,15.628
17756,COP,2022-03,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,16.474
17757,COP,2022-04,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,15.736
17758,COP,2022-05,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,11.584
17759,COP,2022-06,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,9.259
17760,COP,2022-07,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,10.044
17761,COP,2022-08,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,9.031
17762,COP,2022-09,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,8.444
17763,COP,2022-10,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,10.403
17764,COP,2022-11,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,8.879
17765,COP,2022-12,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,8.483
17766,COST,2022-01,Retailers,Retail (General),42.24,43.433
17767,COST,2022-02,Retailers,Retail (General),42.24,44.647
17768,COST,2022-03,Retailers,Retail (General),42.24,49.514
17769,COST,2022-04,Retailers,Retail (General),42.24,42.846
17770,COST,2022-05,Retailers,Retail (General),42.24,37.568
17771,COST,2022-06,Retailers,Retail (General),42.24,38.62
17772,COST,2022-07,Retailers,Retail (General),42.24,42.622
17773,COST,2022-08,Retailers,Retail (General),42.24,41.11
17774,COST,2022-09,Retailers,Retail (General),42.24,37.187
17775,COST,2022-10,Retailers,Retail (General),42.24,38.166
17776,COST,2022-11,Retailers,Retail (General),42.24,41.039
17777,COST,2022-12,Retailers,Retail (General),42.24,34.741
17778,CPB,2022-01,Food & Beverages,Food Processing,51.31,14.006
17779,CPB,2022-02,Food & Beverages,Food Processing,51.31,14.276
17780,CPB,2022-03,Food & Beverages,Food Processing,51.31,14.613
17781,CPB,2022-04,Food & Beverages,Food Processing,51.31,15.482
17782,CPB,2022-05,Food & Beverages,Food Processing,51.31,15.708
17783,CPB,2022-06,Food & Beverages,Food Processing,51.31,15.351
17784,CPB,2022-07,Food & Beverages,Food Processing,51.31,15.767
17785,CPB,2022-08,Food & Beverages,Food Processing,51.31,16.096
17786,CPB,2022-09,Food & Beverages,Food Processing,51.31,18.773
17787,CPB,2022-10,Food & Beverages,Food Processing,51.31,21.08
17788,CPB,2022-11,Food & Beverages,Food Processing,51.31,21.382
17789,CPB,2022-12,Food & Beverages,Food Processing,51.31,21.578
17790,CPRT,2022-01,Software & IT Services,Software (System & Application),130.77,15.61
17791,CPRT,2022-02,Software & IT Services,Software (System & Application),130.77,14.841
17792,CPRT,2022-03,Software & IT Services,Software (System & Application),130.77,13.879
17793,CPRT,2022-04,Software & IT Services,Software (System & Application),130.77,12.572
17794,CPRT,2022-05,Software & IT Services,Software (System & Application),130.77,12.669
17795,CPRT,2022-06,Software & IT Services,Software (System & Application),130.77,12.127
17796,CPRT,2022-07,Software & IT Services,Software (System & Application),130.77,14.297
17797,CPRT,2022-08,Software & IT Services,Software (System & Application),130.77,13.354
17798,CPRT,2022-09,Software & IT Services,Software (System & Application),130.77,23.54
17799,CPRT,2022-10,Software & IT Services,Software (System & Application),130.77,25.447
17800,CPRT,2022-11,Software & IT Services,Software (System & Application),130.77,29.451
17801,CPRT,2022-12,Software & IT Services,Software (System & Application),130.77,13.622
17802,CRL,2022-01,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,42.605
17803,CRL,2022-02,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,38.311
17804,CRL,2022-03,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,37.364
17805,CRL,2022-04,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,31.778
17806,CRL,2022-05,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,28.512
17807,CRL,2022-06,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,26.062
17808,CRL,2022-07,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,30.516
17809,CRL,2022-08,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,23.811
17810,CRL,2022-09,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,22.831
17811,CRL,2022-10,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,24.623
17812,CRL,2022-11,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,26.891
17814,CRM,2022-01,Software & IT Services,Software (System & Application),130.77,128.525
17815,CRM,2022-02,Software & IT Services,Software (System & Application),130.77,116.315
17816,CRM,2022-03,Software & IT Services,Software (System & Application),130.77,143.459
17817,CRM,2022-04,Software & IT Services,Software (System & Application),130.77,118.878
